7247	1003732	859893	925629	83633
7248	1003136	859332	925095	83621
7249	1002642	858836	924536	83650
7250	1002035	858356	924067	83615
7251	1001689	858022	923633	83631
7252	1001303	857628	923249	83573
7253	1000913	857273	922820	83597
7254	1000380	856835	922287	83556
7255	999915	856350	921780	83516
7256	999339	855876	921248	83483
7257	998810	855392	920809	83527
7258	998280	854998	920245	83469
7259	997808	854658	919875	83487
7260	997381	854173	919328	83501
7261	996794	853734	918841	83474
7262	996210	853206	918337	83447
7263	995693	852778	917772	83406
7264	995061	852266	917141	83373
7265	994492	851754	916628	83350
7266	993893	851181	916143	83290
7267	993263	850678	915518	83318
7268	992829	850306	915064	83257
7269	992484	849974	914658	83249
7270	992097	849661	914274	83176
7271	991709	849299	913933	83172
7272	991124	848793	913516	83058
7273	990759	848438	913165	83101
7274	990397	847994	912853	83043
7275	990144	847848	912579	83027
7276	989888	847603	912351	82972
7277	989564	847396	912061	82992
7278	989277	847080	911806	82885
7279	988841	846754	911356	82891
7280	988362	846350	910858	82802
7281	987926	846074	910562	82788
7282	987599	845666	910226	82688
7283	987179	845331	909868	82689
7284	986767	844976	909523	82650
7285	986591	844807	909363	82617
7286	986456	844620	909127	82638
7287	986214	844399	908922	82579
7288	985938	844124	908706	82526
7289	985739	844090	908484	82500
7290	985548	843844	908310	82415
7291	985405	843729	908161	82394
7292	985281	843652	908079	82340
7293	985126	843479	907982	82320
7294	984952	843403	907794	82254
7295	984810	843218	907660	82287
7296	984661	843185	907481	82219
7297	984519	843102	907366	82201
7298	984266	842817	907119	82089
7299	984070	842608	906985	82092
7300	983833	842389	906777	82015
7301	983613	842214	906526	82001
7302	983482	842113	906343	81952
7303	983382	842041	906343	81906
7304	983231	841890	906249	81853
7305	983143	841854	906151	81843
7306	982976	841654	906016	81792
7307	982803	841599	905846	81761
7308	982529	841323	905680	81734
7309	982401	841120	905509	81718
7310	982153	840951	905243	81682
7311	981919	840698	904932	81662
7312	981571	840425	904676	81627
7313	981314	840142	904447	81636
7314	981015	839967	904197	81641
7315	980722	839725	903822	81611
7316	980487	839617	903614	81496
7317	980383	839382	903544	81474
7318	980288	839270	903320	81401
7319	980220	839219	903262	81429
7320	980219	839226	903229	81337
7321	980337	839346	903371	81260
7322	980288	839290	903353	81175
7323	980426	839352	903537	81194
7324	980483	839446	903575	81130
7325	980679	839654	903715	81115
7326	980845	839753	903918	81041
7327	980942	839756	904063	81005
7328	980849	839713	903953	80923
7329	980814	839621	903941	80874
7330	980646	839550	903781	80790
7331	980670	839575	903756	80765
7332	980762	839613	903969	80729
7333	980868	839794	904038	80764
7334	980934	839899	904121	80716
7335	980971	839806	904115	80726
7336	980909	839727	904051	80690
7337	980871	839633	904013	80654
7338	980695	839513	903848	80615
7339	980531	839378	903673	80648
7340	980352	839227	903449	80596
7341	980286	839106	903448	80598
7342	980203	839075	903293	80604
7343	980224	839079	903275	80617
7344	980198	839055	903341	80609
7345	980221	839107	903326	80650
7346	980205	839017	903198	80690
7347	980116	838986	903028	80681
7348	979995	838801	902809	80682
7349	979709	838582	902583	80664
7350	979495	838321	902429	80665
7351	979320	838164	902254	80706
7352	979251	837987	902007	80699
7353	979060	837909	901825	80686
7354	978878	837803	901623	80657
7355	978704	837669	901447	80680
7356	978593	837466	901288	80643
7357	978469	837315	901130	80609
7358	978272	837086	900895	80597
7359	978001	836928	900700	80580
7360	977755	836730	900476	80569
7361	977534	836590	900257	80634
7362	977245	836304	899921	80682
7363	976855	835968	899551	80696
7364	976559	835612	899369	80659
7365	976199	835334	898976	80684
7366	975982	835109	898723	80681
7367	975743	834913	898456	80642
7368	975513	834764	898230	80682
7369	975373	834666	898114	80677
7370	975257	834599	897970	80732
7371	975163	834443	897835	80731
7372	974990	834284	897772	80766
7373	974831	834146	897550	80775
7374	974617	833966	897378	80754
7375	974523	833896	897259	80782
7376	974334	833756	897025	80716
7377	974192	833574	896883	80761
7378	974052	833443	896763	80735
7379	974075	833540	896769	80781
7380	974122	833581	896760	80729
7381	974226	833631	896808	80776
7382	974337	833718	896988	80793
7383	974389	833731	897077	80797
7384	974523	833869	897150	80757
7385	974629	833968	897225	80765
7386	974815	834125	897394	80692
7387	974970	834233	897605	80695
7388	975020	834347	897604	80723
7389	975141	834464	897715	80728
7390	975192	834372	897766	80707
7391	975106	834347	897700	80747
7392	975024	834307	897610	80733
7393	975000	834271	897560	80754
7394	975065	834238	897574	80718
7395	975052	834242	897558	80720
7396	975054	834282	897625	80719
7397	975134	834302	897655	80737
7398	975172	834340	897671	80713
7399	975142	834363	897649	80740
7400	975158	834389	897639	80785
7401	975118	834384	897668	80809
7402	975144	834468	897690	80741
7403	975237	834492	897742	80738
7404	975347	834475	897864	80751
7405	975264	834474	897720	80767
7406	975412	834537	897942	80774
7407	975524	834678	898082	80726
7408	975730	834868	898232	80730
7409	975884	834962	898388	80733
7410	975951	835080	898519	80804
7411	976028	835128	898564	80789
7412	976082	835082	898526	80803
7413	976166	835246	898590	80777
7414	976163	835263	898644	80814
7415	976196	835206	898619	80802
7416	976284	835369	898743	80814
7417	976211	835267	898713	80813
7418	976295	835393	898764	80822
7419	976409	835457	898868	80861
7420	976518	835520	898936	80924
7421	976599	835540	899026	80929
7422	976540	835557	898977	80912
7423	976630	835614	899104	80909
7424	976607	835625	899063	80915
7425	976631	835588	899091	80893
7426	976659	835667	899055	80891
7427	976749	835702	899201	80974
7428	976788	835825	899274	81003
7429	976832	835857	899305	81024
7430	977001	835968	899446	81022
7431	977117	836061	899598	81009
7432	977341	836264	899836	81032
7433	977555	836390	900030	81015
7434	977587	836453	900027	81055
7435	977631	836491	900010	81029
7436	977636	836517	900051	81036
7437	977578	836508	899968	81083
7438	977650	836524	900058	81164
7439	977525	836408	899875	81155
7440	977487	836359	899871	81136
7441	977439	836363	899768	81168
7442	977329	836268	899675	81188
7443	977153	836126	899592	81182
7444	976988	835989	899437	81262
7445	977057	835906	899393	81245
7446	976960	835912	899332	81291
7447	976979	835954	899392	81325
7448	977051	836004	899422	81363
7449	977060	835974	899464	81346
7450	977036	836047	899467	81340
7451	977028	836061	899420	81313
7452	976965	835912	899386	81399
7453	976844	835801	899231	81398
7454	976739	835730	899144	81453
7455	976511	835631	898953	81429
7456	976344	835491	898820	81488
7457	976178	835359	898681	81521
7458	976125	835274	898665	81628
7459	975993	835186	898525	81621
7460	975794	835059	898369	81657
7461	975603	834837	898237	81620
7462	975352	834692	897953	81675
7463	975110	834380	897603	81664
7464	974794	834205	897370	81688
7465	974475	833981	897100	81691
7466	974319	833763	896904	81739
7467	974070	833635	896670	81763
7468	973880	833326	896555	81846
7469	973704	833206	896341	81800
7470	973558	833081	896269	81851
7471	973375	832891	896141	81855
7472	973242	832765	896012	81867
7473	973153	832680	895795	81856
7474	973053	832672	895767	81932
7475	972985	832656	895754	81969
7476	972734	832459	895557	82072
7477	972676	832391	895508	82042
7478	972459	832161	895309	82059
7479	972300	832010	895180	82006
7480	972248	832148	895119	82048
7481	971923	831881	894785	82054
7482	971625	831500	894545	82107
7483	971443	831359	894385	82094
7484	970942	830869	893799	82130
7485	970721	830697	893732	82216
7486	970394	830422	893439	82190
7487	969882	830029	892937	82208
7488	969764	829897	892774	82201
7489	969620	829709	892634	82193
7490	969322	829534	892368	82205
7491	968955	829179	892082	82192
7492	968546	828898	891709	82297
7493	968214	828669	891434	82278
7494	967935	828416	891211	82342
7495	967686	828174	890947	82338
7496	967416	827929	890752	82347
7497	966990	827622	890353	82377
7498	966786	827336	890185	82359
7499	966591	827173	889999	82408
7500	966412	826993	889695	82405
7501	966294	826825	889619	82383
7502	966036	826642	889383	82397
7503	965860	826492	889252	82408
7504	965734	826441	889082	82461
7505	965388	826159	888789	82545
7506	965010	825922	888440	82567
7507	964585	825446	887973	82551
7508	964031	825023	887499	82563
7509	963414	824546	886937	82557
7510	962804	823952	886431	82567
7511	962274	823473	885918	82562
7512	961834	823213	885485	82581
7513	961639	823029	885279	82583
7514	961594	822879	885273	82563
7515	961612	822903	885261	82571
7516	961613	822869	885240	82588
7517	961530	822874	885167	82559
7518	961427	822711	885051	82545
7519	961209	822588	884866	82502
7520	960748	822272	884479	82542
7521	960182	821692	883900	82490
7522	959634	821269	883367	82516
7523	959061	820765	882813	82588
7524	958514	820273	882215	82578
7525	957968	819733	881737	82566
7526	957185	819078	881034	82571
7527	956513	818624	880442	82562
7528	955819	818002	879753	82573
7529	954959	817272	878999	82550
7530	954264	816641	878357	82530
7531	953598	816023	877751	82541
7532	952875	815467	877119	82558
7533	952351	814997	876583	82554
7534	951741	814527	876041	82575
7535	951069	814066	875445	82578
7536	950544	813457	874894	82615
7537	949916	812896	874322	82598
7538	949375	812437	873783	82615
7539	948741	811924	873284	82642
7540	948395	811555	872935	82652
7541	948040	811244	872640	82610
7542	947781	811096	872387	82701
7543	947638	810931	872217	82695
7544	947581	810828	872151	82778
7545	947230	810581	871791	82776
7546	946779	810214	871336	82862
7547	946200	809697	870767	82850
7548	945517	809126	870132	82926
7549	944675	808451	869347	82928
7550	944066	807777	868710	83028
7551	943542	807409	868277	83066
7552	943004	806946	867791	83133
7553	942386	806383	867175	83183
7554	941429	805561	866316	83223
7555	940267	804575	865178	83279
7556	938838	803396	863861	83366
7557	937630	802335	862763	83388
7558	936481	801386	861757	83406
7559	935545	800689	860882	83488
7560	934737	800016	860188	83579
7561	934475	799715	859938	83666
7562	934346	799568	859887	83750
7563	934177	799451	859698	83798
7564	934059	799449	859602	83871
7565	933675	799091	859277	83942
7566	933096	798648	858821	84015
7567	932903	798421	858595	84086
7568	932032	797715	857802	84176
7569	931220	796973	856987	84226
7570	930183	796106	856071	84354
7571	928782	794994	854766	84507
7572	928242	794464	854181	84627
7573	926764	793257	852846	84700
7574	925136	791806	851352	84811
7575	923472	790375	849694	84879
7576	922486	789536	848678	84993
7577	921479	788694	847740	85066
7578	920241	787494	846433	85153
7579	918744	786173	844878	85234
7580	916969	784537	843027	85370
7581	914600	782351	840537	85422
7582	909775	777963	835690	85438
7583	908848	776959	834239	85341
7584	910196	777977	835186	85166
7585	906084	774380	831115	85049
7586	904775	773054	829532	84841
7587	905550	773608	830108	84584
7588	905430	773515	829985	84457
7589	903649	771916	828238	84340
7590	902622	771040	827198	84265
7591	901192	769763	825928	84169
7592	900743	769300	825516	84114
7593	900104	768690	824864	84043
7594	899432	768142	824213	83955
7595	899087	767837	823934	83855
7596	898514	767344	823469	83845
7597	897914	766876	822915	83743
7598	897665	766633	822582	83657
7599	897294	766298	822234	83600
7600	896365	765579	821432	83502
7601	895772	765014	820845	83400
7602	895379	764692	820523	83330
7603	895097	764449	820232	83256
7604	894764	764214	819939	83190
7605	894608	764092	819783	83218
7606	894504	763860	819653	83317
7607	894544	763904	819738	83521
7608	894659	763995	819847	83686
7609	894887	764225	820033	84000
7610	894990	764373	820229	84355
7611	895020	764437	820238	84691
7612	895142	764680	820378	85083
7613	895342	764909	820553	85424
7614	895575	765108	820854	85767
7615	895629	765240	820878	86127
7616	895779	765391	820986	86380
7617	895852	765497	821148	86617
7618	895833	765506	821081	86776
7619	895887	765557	821193	86817
7620	895809	765523	821081	86897
7621	895545	765271	820862	86889
7622	895439	765100	820754	86912
7623	895314	765059	820669	86972
7624	895235	764997	820615	87042
7625	894960	764760	820310	87142
7626	895079	764856	820501	87255
7627	895048	764849	820468	87401
7628	895155	764992	820518	87414
7629	895106	764974	820514	87466
7630	895738	765456	821066	87409
7631	895647	765326	821012	87350
7632	895605	765367	820955	87201
7633	895517	765389	820898	87192
7634	895141	764951	820578	87103
7635	894893	764744	820354	87040
7636	894708	764479	820128	87002
7637	894422	764314	819886	87007
7638	894408	764291	819924	87023
7639	894322	764181	819855	87023
7640	894277	764196	819804	87019
7641	894274	764200	819757	86978
7642	894186	764053	819623	86988
7643	894065	763972	819502	86917
7644	893540	763585	819169	86912
7645	862546	738100	792542	87311
7646	803834	771371	740006	87804
7647	766510	766459	706627	87842
7648	773627	785759	713535	87086
7649	819480	836368	754114	85661
7650	890334	908750	814161	84087
7651	959322	979374	872981	82648
7652	1002100	1023815	910289	81647
7653	1025949	1048518	931687	80968
7654	1037586	946326	942671	80546
7655	1042247	910118	947517	80205
7656	1044354	897756	950268	79966
7657	1045820	894306	952400	79772
7658	1046753	893605	954210	79588
7659	1023814	893858	955630	79257
7660	1016427	894878	957593	78978
7661	1014437	896041	959626	78712
7662	1014377	897540	962114	78449
7663	1014381	898541	964044	78205
7664	1014872	899859	966339	78022
7665	1015055	900659	968135	77802
7666	1015037	901358	969640	77597
7667	1014978	902024	971206	77467
7668	1015102	903039	973491	77356
7669	1015120	903674	974896	77242
7670	1015094	904303	976134	77098
7671	1015118	904862	977253	76978
7672	1015337	905411	978281	76860
7673	1015305	905897	979126	76706
7674	1015401	906350	979865	76608
7675	1015490	906675	980583	76532
7676	1015756	907078	981411	76469
7677	1015906	907402	981971	76416
7678	1015914	907606	982501	76379
7679	1015972	907847	982894	76347
7680	1016045	908118	983446	76279
7681	1016206	908568	984038	76212
7682	1016343	908908	984742	76180
7683	1016462	909080	985262	76116
7684	1016671	909470	985841	76093
7685	1016853	909642	986296	76054
7686	1016997	909934	986801	76045
7687	1017073	910109	987217	75993
7688	1017225	910382	987815	75989
7689	1017422	910722	988416	75975
7690	1017755	911192	988988	75905
7691	1017906	911293	989397	75879
7692	1018361	911631	989998	75848
7693	1018460	912032	990810	75812
7694	1018839	912507	991644	75863
7695	1019320	913085	992598	75859
7696	1019827	913758	993643	75789
7697	1020281	914443	994578	75776
7698	1020735	914967	995391	75710
7699	1021189	915505	996268	75684
7700	1021697	916227	997113	75661
7701	1022164	916829	998090	75603
7702	1022882	917787	999295	75597
7703	1023725	918742	1000631	75507
7704	1024522	919706	1002157	75507
7705	1025109	920329	1003209	75463
7706	1025448	920889	1004049	75453
7707	1025744	921186	1004612	75395
7708	1026047	921461	1005044	75396
7709	1026116	921666	1005328	75369
7710	1026199	921885	1005505	75342
7711	1026262	922021	1005699	75315
7712	1026613	922252	1005976	75288
7713	1026872	922483	1006249	75294
7714	1027021	922679	1006618	75298
7715	1027069	922862	1006791	75293
7716	1027232	922968	1006940	75297
7717	1027304	923028	1007010	75276
7718	1027296	923303	1007187	75297
7719	1027457	923355	1007244	75268
7720	1027448	923329	1007395	75289
7721	1027540	923364	1007476	75277
7722	1027659	923447	1007736	75338
7723	1027772	923476	1007654	75367
7724	1027791	923495	1007684	75378
7725	1027721	923470	1007723	75361
7726	1027755	923480	1007743	75370
7727	1027699	923623	1007740	75348
7728	1027719	923616	1007642	75376
7729	1027667	923729	1007699	75393
7730	1027767	923713	1007683	75360
7731	1027856	923667	1007845	75353
7732	1027894	923683	1007942	75401
7733	1027945	923812	1008124	75367
7734	1027988	923867	1008200	75398
7735	1027995	924003	1008258	75382
7736	1027997	924009	1008409	75369
7737	1028093	924113	1008563	75287
7738	1028062	924068	1008561	75297
7739	1027988	924206	1008597	75287
7740	1028029	924255	1008730	75275
7741	1028060	924294	1008947	75266
7742	1028201	924345	1009050	75276
7743	1028219	924537	1009209	75301
7744	1028426	924689	1009390	75329
7745	1028490	924879	1009625	75304
7746	1028698	925032	1009945	75284
7747	1028797	925137	1010186	75351
7748	1028745	924999	1009998	75322
7749	1028781	925039	1010021	75303
7750	1028809	925155	1010188	75342
7751	1028959	925222	1010210	75365
7752	1028921	925378	1010308	75435
7753	1029069	925370	1010528	75462
7754	1029271	925554	1010677	75444
7755	1029431	925722	1010985	75461
7756	1029668	926006	1011216	75513
7757	1029886	926249	1011576	75500
7758	1030088	926392	1011928	75537
7759	1030072	926561	1011989	75573
7760	1030046	926519	1011995	75619
7761	1029931	926351	1011868	75671
7762	1029847	926224	1011685	75701
7763	1029720	926123	1011449	75688
7764	1029643	926010	1011431	75737
7765	1029504	925826	1011240	75755
7766	1029286	925667	1010890	75764
7767	1029095	925444	1010702	75778
7768	1028913	925286	1010428	75841
7769	1028765	925058	1010145	75818
7770	1028644	924898	1009998	75886
7771	1028506	924811	1009816	75945
7772	1028454	924767	1009678	75960
7773	1028381	924626	1009607	75961
7774	1028482	924690	1009635	76010
7775	1028565	924731	1009644	75972
7776	1028714	924874	1009752	75966
7777	1028751	924913	1009938	75992
7778	1028873	925080	1010061	75965
7779	1028862	925153	1010085	75984
7780	1028997	925134	1010199	76060
7781	1029087	925131	1010075	76063
7782	1029044	925169	1010127	76096
7783	1029089	925304	1010259	76090
7784	1029141	925372	1010391	76108
7785	1029251	925419	1010578	76086
7786	1029435	925554	1010871	76083
7787	1029413	925635	1010856	76042
7788	1029519	925658	1010963	76103
7789	1029512	925758	1010942	76105
7790	1029532	925717	1011072	76131
7791	1029509	925661	1011006	76104
7792	1029546	925654	1011009	76096
7793	1029480	925618	1010910	76071
7794	1029395	925583	1010855	76063
7795	1029456	925559	1010881	76080
7796	1029491	925527	1010942	76074
7797	1029436	925510	1010877	76035
7798	1029455	925637	1010880	76141
7799	1029421	925673	1010900	76162
7800	1029496	925620	1010934	76221
7801	1029485	925560	1011008	76186
7802	1029568	925601	1011002	76228
7803	1029509	925638	1010943	76271
7804	1029493	925659	1010931	76352
7805	1029440	925624	1010865	76410
7806	1029516	925740	1010932	76450
7807	1029507	925674	1010857	76528
7808	1029588	925730	1010919	76616
7809	1029679	925824	1010997	76741
7810	1029791	925942	1011123	76857
7811	1029855	925962	1011146	76952
7812	1029897	926044	1011235	77098
7813	1030033	926106	1011245	77162
7814	1030186	926245	1011412	77322
7815	1030322	926391	1011616	77448
7816	1030517	926618	1011843	77624
7817	1030717	926842	1012014	77787
7818	1030940	927036	1012311	77982
7819	1031135	927246	1012461	78166
7820	1031348	927422	1012483	78405
7821	1031451	927533	1012597	78535
7822	1031564	927618	1012680	78657
7823	1031649	927762	1012769	78843
7824	1031702	927745	1012816	78975
7825	1031574	927638	1012724	79180
7826	1031654	927570	1012639	79279
7827	1031606	927546	1012575	79435
7828	1031648	927664	1012665	79536
7829	1031767	927923	1012820	79647
7830	1031996	928147	1013187	79705
7831	1032364	928516	1013618	79823
7832	1032661	928947	1014173	79973
7833	1033050	929362	1014705	80152
7834	1033480	929948	1015332	80327
7835	1033966	930436	1015894	80429
7836	1034256	930752	1016262	80638
7837	1034600	930968	1016547	80774
7838	1034666	931133	1016570	80967
7839	1034472	930704	1016151	81114
7840	1033853	930198	1015390	81298
7841	1033009	929354	1014225	81452
7842	1032059	928239	1012874	81647
7843	1030869	927096	1011359	81813
7844	1029638	925815	1009686	82015
7845	1028560	924743	1008479	82126
7846	1028123	924231	1007657	82266
7847	1027813	923947	1007361	82417
7848	1027416	923603	1006965	82567
7849	1027240	923406	1006661	82636
7850	1027085	923302	1006457	82691
7851	1026941	923116	1006279	82757
7852	1026962	923175	1006159	82884
7853	1027234	923292	1006372	82910
7854	1027426	923471	1006633	82971
7855	1027569	923577	1006713	82992
7856	1027798	923740	1006944	83015
7857	1027875	923941	1006947	83079
7858	1027899	923807	1006806	83110
7859	1027653	923738	1006594	83117
7860	1027663	923671	1006573	83190
7861	1027813	923773	1006677	83139
7862	1028150	924027	1007086	83167
7863	1028388	924306	1007454	83146
7864	1028734	924612	1007809	83109
7865	1029025	924863	1008101	83115
7866	1029235	925157	1008351	83088
7867	1029439	925345	1008553	83113
7868	1029528	925441	1008601	83118
7869	1029438	925328	1008491	83099
7870	1029453	925171	1008439	83106
7871	1029351	925042	1008286	83085
7872	1029314	925000	1008224	83075
7873	1029311	924984	1008168	83066
7874	1029314	925110	1008309	83053
7875	1029350	925186	1008349	83068
7876	1029462	925164	1008460	83090
7877	1029526	925184	1008526	83105
7878	1029509	925283	1008509	83044
7879	1029496	925333	1008573	83061
7880	1029635	925390	1008661	83030
7881	1029553	925395	1008603	83039
7882	1029536	925315	1008644	83027
7883	1029497	925226	1008579	83001
7884	1029411	925327	1008433	83070
7885	1029364	925178	1008390	83083
7886	1029173	925057	1008189	83129
7887	1029041	924820	1007997	83177
7888	1028879	924653	1007747	83116
7889	1028807	924421	1007478	83142
7890	1028674	924315	1007250	83197
7891	1028609	924179	1007160	83241
7892	1028506	924171	1007030	83238
7893	1028472	924025	1006919	83230
7894	1028467	923952	1006904	83267
7895	1028350	923929	1006759	83331
7896	1028383	923836	1006705	83339
7897	1028119	923806	1006570	83363
7898	1028091	923696	1006445	83399
7899	1028016	923541	1006283	83427
7900	1027931	923547	1006191	83476
7901	1027973	923381	1006070	83440
7902	1027862	923436	1005997	83430
7903	1027879	923332	1006100	83412
7904	1027796	923289	1006047	83471
7905	1027915	923343	1006037	83510
7906	1027817	923306	1005941	83543
7907	1027754	923227	1005887	83531
7908	1027745	923154	1005799	83534
7909	1027652	923146	1005685	83529
7910	1027623	923229	1005699	83599
7911	1027633	923217	1005753	83553
7912	1027680	923176	1005753	83602
7913	1027690	923249	1005740	83649
7914	1027727	923304	1005816	83620
7915	1027747	923234	1005814	83617
7916	1027851	923279	1005945	83599
7917	1027824	923443	1005941	83582
7918	1027962	923493	1006109	83519
7919	1027997	923587	1006199	83506
7920	1028125	923625	1006366	83492
7921	1028087	923623	1006310	83473
7922	1028181	923665	1006278	83516
7923	1028194	923689	1006282	83533
7924	1028058	923578	1006313	83525
7925	1027988	923515	1006239	83500
7926	1028030	923501	1006193	83498
7927	1027902	923419	1006085	83477
7928	1027897	923339	1005855	83454
7929	1027760	923353	1005848	83442
7930	1027672	923173	1005799	83440
7931	1027633	923150	1005682	83450
7932	1027600	923064	1005665	83455
7933	1027612	922987	1005613	83444
7934	1027600	922998	1005532	83412
7935	1027571	922953	1005539	83405
7936	1027575	923004	1005508	83433
7937	1027547	922967	1005561	83372
7938	1027482	923097	1005540	83317
7939	1027590	923021	1005564	83331
7940	1027506	922965	1005481	83277
7941	1027479	922930	1005419	83254
7942	1027468	922951	1005434	83274
7943	1027438	922977	1005445	83214
7944	1027488	922905	1005405	83218
7945	1027312	922844	1005358	83188
7946	1027252	922741	1005235	83181
7947	1027104	922612	1005117	83153
7948	1027064	922450	1005030	83142
7949	1027011	922388	1004952	83070
7950	1027016	922388	1004958	83079
7951	1027050	922338	1004928	83064
7952	1027040	922370	1004831	83049
7953	1026924	922341	1004777	83024
7954	1026941	922381	1004690	83004
7955	1026804	922220	1004628	82962
7956	1026728	922089	1004616	82911
7957	1026570	921968	1004418	82867
7958	1026446	921888	1004274	82885
7959	1026438	921748	1004081	82824
7960	1026400	921682	1004027	82826
7961	1026230	921637	1003920	82875
7962	1026132	921535	1003868	82834
7963	1025969	921456	1003724	82783
7964	1025938	921394	1003629	82763
7965	1025847	921246	1003474	82744
7966	1025768	921149	1003409	82700
7967	1025807	921107	1003301	82639
7968	1025800	921110	1003308	82652
7969	1025698	921103	1003271	82625
7970	1025766	920979	1003236	82637
7971	1025696	920915	1003138	82553
7972	1025540	920813	1003090	82584
7973	1025568	920802	1002975	82529
7974	1025446	920784	1002895	82511
7975	1025500	920714	1002829	82492
7976	1025470	920710	1002868	82423
7977	1025365	920681	1002853	82383
7978	1025328	920753	1002891	82365
7979	1025341	920697	1002869	82363
7980	1025382	920635	1002894	82370
7981	1025384	920624	1002861	82354
7982	1025341	920676	1002883	82301
7983	1025286	920509	1002823	82278
7984	1025351	920507	1002704	82232
7985	1025282	920498	1002691	82221
7986	1025273	920546	1002776	82180
7987	1025321	920547	1002829	82097
7988	1025274	920644	1002861	82115
7989	1025384	920643	1002799	82107
7990	1025337	920676	1002817	82098
7991	1025344	920624	1002899	82047
7992	1025266	920610	1002813	82020
7993	1025342	920588	1002808	82007
7994	1025316	920609	1002828	81958
7995	1025287	920460	1002866	81946
7996	1025187	920578	1002786	81903
7997	1025122	920479	1002589	81839
7998	1025147	920394	1002701	81860
7999	1025028	920277	1002607	81872
8000	1024950	920207	1002482	81928
8001	1024810	920107	1002366	81856
8002	1024838	920019	1002212	81818
8003	1024717	919993	1002046	81783
8004	1024620	919866	1001919	81807
8005	1024493	919775	1001778	81776
8006	1024466	919617	1001621	81717
8007	1024387	919448	1001544	81706
8008	1024292	919447	1001504	81740
8009	1024199	919332	1001379	81760
8010	1024079	919253	1001293	81774
8011	1023966	919158	1001210	81745
8012	1023964	919151	1001081	81758
8013	1023915	919048	1001064	81736
8014	1023852	919003	1001066	81741
8015	1023828	918896	1001007	81705
8016	1023889	918883	1000936	81674
8017	1023858	918856	1000867	81611
8018	1023778	918802	1000833	81652
8019	1023714	918854	1000803	81675
8020	1023669	918749	1000782	81681
8021	1023631	918726	1000667	81700
8022	1023551	918675	1000653	81683
8023	1023489	918578	1000498	81632
8024	1023452	918586	1000406	81586
8025	1023316	918515	1000318	81604
8026	1023308	918481	1000275	81651
8027	1023267	918332	1000218	81620
8028	1023296	918404	1000202	81638
8029	1023251	918390	1000149	81610
8030	1023166	918325	1000179	81617
8031	1023212	918283	1000035	81569
8032	1023187	918215	1000031	81576
8033	1023218	918235	999946	81542
8034	1023092	918228	999871	81516
8035	1023086	918153	999846	81513
8036	1023084	918065	999799	81507
8037	1023119	918021	999743	81508
8038	1023068	918015	999729	81540
8039	1022874	917916	999653	81514
8040	1022793	917869	999674	81489
8041	1022777	917824	999545	81442
8042	1022795	917794	999620	81476
8043	1022759	917771	999514	81470
8044	1022778	917737	999523	81474
8045	1022742	917751	999529	81397
8046	1022736	917734	999534	81400
8047	1022692	917784	999502	81436
8048	1022693	917743	999426	81416
8049	1022653	917637	999424	81362
8050	1022514	917638	999371	81345
8051	1022559	917617	999277	81296
8052	1022611	917647	999335	81333
8053	1022536	917655	999320	81289
8054	1022616	917675	999315	81285
8055	1022503	917620	999385	81243
8056	1022518	917630	999416	81303
8057	1022610	917638	999391	81254
8058	1022566	917626	999437	81297
8059	1022566	917673	999355	81266
8060	1022610	917675	999342	81232
8061	1022452	917575	999284	81168
8062	1022516	917573	999308	81166
8063	1022510	917553	999417	81101
8064	1022521	917607	999398	81111
8065	1022393	917585	999317	81065
8066	1022498	917632	999345	81124
8067	1022439	917647	999397	81109
8068	1022452	917577	999376	81103
8069	1022513	917524	999375	81036
8070	1022556	917556	999285	81000
8071	1022516	917619	999411	80964
8072	1022507	917599	999464	80939
8073	1022523	917585	999489	80913
8074	1022573	917634	999540	80940
8075	1022648	917725	999544	80912
8076	1022663	917719	999517	80926
8077	1022583	917707	999588	80879
8078	1022614	917777	999651	80879
8079	1022588	917799	999656	80765
8080	1022668	917793	999735	80731
8081	1022740	917786	999745	80663
8082	1022685	917840	999737	80712
8083	1022674	917888	999689	80734
8084	1022775	917854	999868	80736
8085	1022763	917989	999860	80674
8086	1022733	917981	1000013	80676
8087	1022842	918003	999911	80593
8088	1022794	918034	999983	80609
8089	1022837	917968	1000004	80584
8090	1022915	918102	1000041	80545
8091	1022937	918028	1000059	80499
8092	1022982	918134	1000188	80502
8093	1022927	918147	1000144	80445
8094	1023002	918206	1000237	80457
8095	1023025	918284	1000288	80466
8096	1023090	918261	1000316	80415
8097	1023003	918373	1000352	80376
8098	1022987	918307	1000324	80399
8099	1022921	918259	1000290	80360
8100	1022909	918163	1000256	80343
8101	1022754	918106	1000090	80287
8102	1022700	917950	1000067	80296
8103	1022591	917938	999950	80281
8104	1022605	917825	999859	80298
8105	1022466	917758	999806	80276
8106	1022489	917710	999676	80263
8107	1022409	917549	999564	80239
8108	1022279	917573	999417	80216
8109	1022151	917421	999396	80162
8110	1022224	917417	999300	80171
8111	1022083	917332	999264	80150
8112	1022134	917355	999297	80188
8113	1022197	917331	999295	80128
8114	1022191	917501	999331	80162
8115	1022127	917415	999279	80054
8116	1022079	917413	999221	80055
8117	1022010	917312	999182	80019
8118	1022016	917275	999172	80024
8119	1021964	917271	999130	79970
8120	1021970	917257	999106	79965
8121	1021962	917137	999028	79878
8122	1021887	917171	999049	79944
8123	1021855	917105	999010	79983
8124	1021879	917039	998918	79969
